id,name,total_heat,total_area,total_nmhc,total_pm2.5,total_pm10,total_co,total_co2,total_ch4,total_nh3,total_so2,total_voc,total_nox
SF11E321660,,38338566.283828,189.5397114,,0.715354,0.844117,9.012872,61.18218,0.423822,0.146342,0.042821,2.103668,0.041514
SF11E321659,,419622356.893812,189.5397114,,5.197107,6.132587,64.108425,515.167797,3.045171,1.043722,0.348545,15.003505,0.439054
SF11E320146,,333166336.096185,379.0794229,,3.646799,4.303223,45.758191,321.617576,2.155935,0.74336,0.223444,10.685807,0.230531
SF11E321701,,154129093.79870304,189.5397114,,2.30632,2.721458,28.757588,212.727548,1.358984,0.467549,0.146255,6.721015,0.163938
SF11E321720,,2484447.131591,27.29773144,,0.078681,0.092843,0.991911,6.698489,0.04663,0.016104,0.004693,0.231501,0.004506
SF11E321099,,132984794784.3265,763.9312275,,143.203489,168.980117,1412.364082,32450.933518,75.14249,23.730864,19.277393,341.131169,47.603358
SF11E321643,,58856747.853752,82.8198395,,0.989224,1.167285,12.339892,90.973783,0.583023,0.200615,0.062589,2.883836,0.069793
SF11E321631,,544406051.815274,186.5398521,,6.298843,7.432635,77.329898,643.395686,3.681586,1.259743,0.43251,18.108803,0.569116
SF11E321690,,1498461.908242,4.151370401,,0.047186,0.055679,0.465378,10.692684,0.02476,0.007819,0.006352,0.112404,0.015685
SF11E321697,,687199106.6942011,370.1638607,,6.615028,7.805733,82.379838,615.46753,3.895308,1.339567,0.422309,19.256272,0.480553
SF11E321698,,23975400.187264998,16.6054816,,0.188744,0.222718,1.861513,42.770734,0.099039,0.031278,0.025408,0.449615,0.062742
SF11E319994,,968830231.9588232,86.82294667,,2.975781,3.511422,29.349049,674.333237,1.561468,0.493129,0.400586,7.088736,0.989202
SF11E321641,,12103027924.60177,575.1822532,,16.091671,18.988172,161.084108,3523.902963,8.502566,2.700384,2.101231,38.818025,5.110741
SF11E321696,,564684066.171846,215.693345,,1.490603,1.758912,14.701277,337.781293,0.782157,0.247014,0.200658,3.550829,0.495503
SF11E321733,,995956101.031485,143.7955633,,2.947213,3.477712,29.067296,667.859592,1.546477,0.488395,0.39674,7.020683,0.979706
SF11E321677,,1103459748.868904,101.5949063,,3.344627,3.94666,32.986844,757.916385,1.75501,0.554252,0.450238,7.967379,1.111813
SF11E321693,,31110685193.132706,757.3829349,,37.150191,43.837225,377.198868,7861.714121,19.760985,6.309677,4.705956,90.701608,11.266492
SF11E318065,,13033865754.943323,374.2485127,,30.681443,36.204102,323.477729,5876.299036,16.616133,5.380817,3.559862,77.349248,8.105697
