fire_id,hour,ignition_date_time,date_time,area_fract,flame_profile,smolder_profile,residual_profile,PM2.5_emitted,PM10_emitted,CO_emitted,CO2_emitted,CH4_emitted,NOx_emitted,NH3_emitted,SO2_emitted,VOC_emitted,PM2.5_flame,PM10_flame,CO_flame,CO2_flame,CH4_flame,NOx_flame,NH3_flame,SO2_flame,VOC_flame,PM2.5_smold,PM10_smold,CO_smold,CO2_smold,CH4_smold,NOx_smold,NH3_smold,SO2_smold,VOC_smold,PM2.5_resid,PM10_resid,CO_resid,CO2_resid,CH4_resid,NOx_resid,NH3_resid,SO2_resid,VOC_resid,smoldering_fraction,heat,height_0,height_1,height_2,height_3,height_4,height_5,height_6,height_7,height_8,height_9,height_10,height_11,height_12,height_13,height_14,height_15,height_16,height_17,height_18,height_19,height_20
SF11C4766781644714950,4,,2019-05-26T04:00:00-0700,0.005701,0.005701,0.002734,0.001072,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999101,8542.731338887643,0.236663,0.24849615000000003,0.2603293,0.27216245,0.2839956,0.29582875000000003,0.30766190000000004,0.31949505,0.3313282,0.34316135000000003,0.3549945,0.36682765,0.3786608,0.39049395000000003,0.40232710000000005,0.41416025,0.4259934,0.43782655000000004,0.4496597,0.46149285,0.473326
SF11C4766781644714950,5,,2019-05-26T05:00:00-0700,0.005701,0.005701,0.002543,0.001174,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999251,8542.731338887643,0.236663,0.24849615000000003,0.2603293,0.27216245,0.2839956,0.29582875000000003,0.30766190000000004,0.31949505,0.3313282,0.34316135000000003,0.3549945,0.36682765,0.3786608,0.39049395000000003,0.40232710000000005,0.41416025,0.4259934,0.43782655000000004,0.4496597,0.46149285,0.473326
SF11C4766781644714950,6,,2019-05-26T06:00:00-0700,0.005701,0.005701,0.002418,0.00126,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999358,8542.731338887643,0.236663,0.24849615000000003,0.2603293,0.27216245,0.2839956,0.29582875000000003,0.30766190000000004,0.31949505,0.3313282,0.34316135000000003,0.3549945,0.36682765,0.3786608,0.39049395000000003,0.40232710000000005,0.41416025,0.4259934,0.43782655000000004,0.4496597,0.46149285,0.473326
SF11C4766781644714950,7,,2019-05-26T07:00:00-0700,0.005701,0.005701,0.002337,0.001334,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999438,8542.731338887643,0.236663,0.24849615000000003,0.2603293,0.27216245,0.2839956,0.29582875000000003,0.30766190000000004,0.31949505,0.3313282,0.34316135000000003,0.3549945,0.36682765,0.3786608,0.39049395000000003,0.40232710000000005,0.41416025,0.4259934,0.43782655000000004,0.4496597,0.46149285,0.473326
SF11C4766781644714950,8,,2019-05-26T08:00:00-0700,0.005701,0.005701,0.002186,0.001393,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,8542.731338887643,0.236663,0.24849615000000003,0.2603293,0.27216245,0.2839956,0.29582875000000003,0.30766190000000004,0.31949505,0.3313282,0.34316135000000003,0.3549945,0.36682765,0.3786608,0.39049395000000003,0.40232710000000005,0.41416025,0.4259934,0.43782655000000004,0.4496597,0.46149285,0.473326
SF11C4766781644714950,9,,2019-05-26T09:00:00-0700,0.005701,0.005701,0.002869,0.001495,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.000269007386,0.000317425979,0.0026531199780000002,0.060958991484000004,0.00014115676,8.942018500000001e-05,4.4576119e-05,3.6212752e-05,0.000640815204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99955,8542.731338887643,0.236663,0.24849615000000003,0.2603293,0.27216245,0.2839956,0.29582875000000003,0.30766190000000004,0.31949505,0.3313282,0.34316135000000003,0.3549945,0.36682765,0.3786608,0.39049395000000003,0.40232710000000005,0.41416025,0.4259934,0.43782655000000004,0.4496597,0.46149285,0.473326
SF11C4766781644714950,10,,2019-05-26T10:00:00-0700,0.020004,0.020004,0.012409,0.00225,0.000943908744,0.001113802716,0.009309421512000001,0.213896450736,0.00049529904,0.00031376274000000006,0.000156411276,0.00012706540800000001,0.002248529616,0.000943908744,0.001113802716,0.009309421512000001,0.213896450736,0.00049529904,0.00031376274000000006,0.000156411276,0.00012706540800000001,0.002248529616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997367,29975.23201247297,0.830354,0.8718717,0.9133894,0.9549071,0.9964248,1.0379425,1.0794602,1.1209779000000002,1.1624956000000002,1.2040133000000002,1.2455310000000002,1.2870487000000002,1.3285664000000001,1.3700841000000001,1.4116018000000001,1.4531195000000001,1.4946372,1.5361549,1.5776726,1.6191903,1.660708
SF11C4766781644714950,11,,2019-05-26T11:00:00-0700,0.040008,0.040007,0.029264,0.004118,0.001887770302,0.002227549753,0.018618377646000002,0.427782208788,0.00099057332,0.000627509795,0.000312814733,0.000254124464,0.004496946828,0.001887770302,0.002227549753,0.018618377646000002,0.427782208788,0.00099057332,0.000627509795,0.000312814733,0.000254124464,0.004496946828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991908,59950.46402494594,1.660536,1.7435628,1.8265896,1.9096164,1.9926432,2.07567,2.1586968,2.2417236000000003,2.3247504,2.4077772,2.490804,2.5738308,2.6568576,2.7398844,2.8229112,2.905938,2.9889647999999998,3.0719916,3.1550184,3.2380452,3.321072
SF11C4766781644714950,12,,2019-05-26T12:00:00-0700,0.070014,0.070013,0.058394,0.007871,0.0033036334180000003,0.003898253827,0.032582509914,0.748626884892,0.0017335218800000002,0.0010981539050000002,0.000547431647,0.000444722576,0.007869741252,0.0033036334180000003,0.003898253827,0.032582509914,0.748626884892,0.0017335218800000002,0.0010981539050000002,0.000547431647,0.000444722576,0.007869741252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983757,104913.3120436554,2.905485,2.91582995,2.9261749,2.9365198500000003,2.9468648,2.95720975,2.9675547,2.97789965,2.9882446000000003,2.99858955,3.0089345,3.01927945,3.0296244,3.0399693500000002,3.0503143,3.06065925,3.0710042,3.08134915,3.0916941000000002,3.10203905,3.112384
SF11C4766781644714950,13,,2019-05-26T13:00:00-0700,0.10002,0.100019,0.092571,0.013728,0.004719496534,0.005568957901,0.046546642182,1.069471560996,0.00247647044,0.001568798015,0.000782048561,0.0006353206879999999,0.011242535676,0.004719496534,0.005568957901,0.046546642182,1.069471560996,0.00247647044,0.001568798015,0.000782048561,0.0006353206879999999,0.011242535676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976635,149876.16006236483,4.150046,4.18229195,4.2145379,4.24678385,4.2790298,4.31127575,4.3435217,4.37576765,4.4080136,4.44025955,4.4725055000000005,4.5047514500000005,4.5369974,4.56924335,4.6014893,4.63373525,4.6659812,4.69822715,4.7304731,4.76271905,4.794965
