id,name,total_heat,total_area,total_nmhc,total_pm2.5,total_pm10,total_co,total_co2,total_ch4,total_nh3,total_so2,total_voc,total_nox
SF11E322458,,1024786325.431163,135.8881911,,8.401232,9.913454,99.677939,1036.658445,4.824689,1.631042,0.671462,23.446235,1.106262
SF11E322515,,1504219413.9302661,80.73921219,,5.226437,6.167196,53.241243,1096.974733,2.784396,0.890161,0.657261,12.796068,1.567428
SF11E318980,,750140557.818209,116.1741238,,6.347358,7.489883,75.470287,774.928014,3.649166,1.234582,0.502912,17.74711,0.819677
SF11E323739,,5309709454.980612,583.5442993,,6.632778,7.826678,65.416684,1503.03488,3.480386,1.099146,0.892874,15.800225,2.204852
SF11E323789,,1345790628.180013,80.73921219,,5.621271,6.6331,59.885325,1044.674434,3.059648,0.99464,0.635289,14.297957,1.422946
SF11E316757,,1323063111583.4187,30406.566708690007,,2678.9327159999993,3161.140600999999,30595.57910800001,391866.32381300017,1509.0319270000007,503.2114499999999,246.59523199999992,7233.664602999997,471.985806
SF11E324186,,563102164.2933289,143.7955633,,1.666302,1.966236,16.434129,377.595865,0.874351,0.27613,0.22431,3.969369,0.553908
SF11E317850,,590259397604.6271,7926.06818475,,824.9585539999998,973.4510929999999,8709.318979,157398.335988,447.06181399999997,144.844736,95.39768600000002,2082.1430769999997,216.77249400000002
SF11E323402,,48793572735.715675,2252.498985,,152.780442,180.280922,1852.784968,16785.135282,88.731753,30.23062,11.115598,434.565161,16.097822
SF11E324170,,11500994.692629999,13.813190798,,0.217689,0.256874,2.146993,49.330014999999996,0.114227,0.036073999999999995,0.029304,0.518568,0.072364
SF11E319510,,1346758145473.9119,25305.814959600004,,1886.71403,2226.3225570000004,20748.694327,317180.12469500006,1042.997438,343.053591,195.50136400000002,4931.395392999999,412.53339700000004
SF11E317811,,2733341540214.185,30841.491944480003,,3245.3435719999998,3829.505415,34563.564682000004,603650.0351630001,1766.18247,574.093741,367.0515209999999,8252.597528000002,822.53487
SF11E324194,,,74.22057224,,,,,,,,,,
SF11E324160,,2381932.1431069993,51.88965896,,0.054262,0.064029,0.684329,4.606355,0.032165,0.01111,0.00323,0.159708,0.003082
SF11E324192,,63275148.657915995,20.90264418,,0.765393,0.903163,8.706674,113.749744,0.430283,0.143278,0.071403,2.059627,0.138332
SF11E324181,,111320792.149833,103.7793179,,0.337027,0.397692,3.323975,76.372723,0.176847,0.05585,0.045369,0.802846,0.112034
SF11E320494,,4363373177.48159,549.868778,,21.565949,25.44782,263.111716,2287.920954,12.564151,4.289671,1.525901,61.664024,2.113979
SF11E324205,,5487071576.692698,555.2457911,,25.396494,29.967863,308.498724,2763.739807,14.762455,5.032477,1.833726,72.341854,2.624514
SF11E324176,,5057498544.374131,552.5572846,,21.97579,25.931432,265.477551,2467.212237,12.73771,4.333785,1.626864,62.298154,2.418292
