id,name,total_heat,total_area,total_nmhc,total_pm2.5,total_pm10,total_co,total_co2,total_ch4,total_nh3,total_so2,total_voc,total_nox
SF11E324801,,,10985.386007699997,,,,,,,,,,
SF11E324796,,96874220850.7936,1748.1025386000001,,122.495766,144.545004,1275.360607,24292.471559999998,65.940804,21.253951999999998,14.653269,305.52556000000004,33.978863
SF11E324838,,75039002642.45308,1013.6188597,,98.18870799999999,115.862677,995.778867,20838.751099,52.199837,16.660056,12.469774999999998,239.488306,29.894416
SF11E322458,,128672503499.62042,2453.42284075,,178.527533,210.662488,1940.670322,31180.106528,98.131563,32.139390999999996,19.117616,462.003764,41.30584
SF11E318980,,9908592022.168991,627.8923020899999,,43.444162,51.26411,481.87316899999996,7091.812718,24.118082,7.957583999999999,4.389512,114.390275,9.087426
SF11E325067,,404241212.7751341,75.25347273,,2.647072,3.123545,30.412243,377.898223,1.495554,0.49979,0.238731,7.184487,0.44827
SF11E322515,,8439946639.672325,488.40378556,,28.904348,34.10713,328.98496700000004,4286.09572,16.253827,5.41341,2.691401,77.81777399999999,5.205399
SF11E324476,,908990818.1487,134.9491907,,6.925798,8.172441,81.543046,887.044131,3.961793,1.33566,0.570731,19.200116,0.975081
SF11E325075,,,20.58140718,,,,,,,,,,
SF11E325095,,129242514.64309098,41.16281437,,0.467872,0.552089,4.614448,106.023049,0.245504,0.077533,0.062983,1.114537,0.155529
SF11E325065,,111336541.498966,20.90264418,,0.69632,0.821658,6.867553,157.791112,0.365377,0.11539,0.093735,1.658734,0.231469
SF11E325447,,180082435761.87048,1750.6674924,,199.93935199999999,235.92843499999998,2008.972851,43397.940298,105.8302,33.658823999999996,25.902971,483.845592,62.74911
SF11E325483,,107917991.60880898,36.32449101,,0.412877,0.487195,4.072061,93.560981,0.216647,0.06842,0.05558,0.983533,0.137248
SF11E325432,,59657538.74722201,36.324491,,0.412877,0.487195,4.0720600000000005,93.56098,0.21664699999999998,0.06842,0.055580000000000004,0.983533,0.137248
SF11E325370,,56215757.665651,25.4271437,,0.289014,0.341037,2.850442,65.492687,0.151653,0.047894,0.038906,0.688473,0.096073
SF11E324646,,1768787674366.2031,22425.54722871,,2237.6277580000005,2640.400756,24029.503407000007,405985.899354,1222.6719450000003,398.647231,247.66035999999997,5730.553938000001,547.2439720000001
SF11E316757,,3081009434033.067,51393.79752993001,,4924.563277000003,5810.98467,55283.574988999986,769786.8440350001,2750.2495480000002,911.4146450000003,479.50058499999983,13101.585529999997,963.7789039999999
SF11E317850,,1281152881861.979,15183.081253780003,,1600.8202740000004,1888.9679230000006,16802.216601,310486.27824,865.088902,279.676231,187.797494,4020.345811,430.47935199999995
SF11E324457,,,37.11028612,,,,,,,,,,
SF11E325402,,,18.57244044,,,,,,,,,,
SF11E325441,,,37.11028612,,,,,,,,,,
SF11E325375,,,14.36670685,,,,,,,,,,
SF11E325450,,20634341.391383,50.26864766,,0.401813,0.47414,5.02922,36.082499,0.237236,0.081727,0.024962,1.174831,0.026657
SF11E322869,,382014358.7224331,382.5339561,,3.796283,4.479613,47.424234,345.606793,2.23912,0.770855,0.238329,11.081037,0.260997
SF11E325469,,44153642.84638699,67.70934545,,0.359316,0.423993,4.230873,46.002391,0.20555,0.0693,0.0296,0.99619,0.050553
SF11E325449,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E319510,,162347922779.59015,4153.64377089,,265.24679399999997,312.991216,2889.517509,46007.571973,145.951478,47.838656,28.235346,687.680661,60.751201
SF11E325371,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E325463,,291950089.03471196,79.20962988,,0.951377,1.122625,9.509986,209.04684,0.502353,0.159459,0.124603,2.292219,0.303531
SF11E325476,,859086.4583879999,3.602796455,,0.036153,0.042661,0.371956,7.399044,0.019351,0.00621,0.004446,0.089263,0.010475
SF11E318065,,64341368746.71171,561.9571733,,83.213279,98.191669,820.702395,18856.723415,43.664111,13.789629,11.201788,198.225918,27.661557
SF11E325403,,7695094848.250975,187.7086606,,21.335646,25.176063,210.425743,4834.809871,11.195353,3.535621,2.872106,50.824558,7.092344
SF11E325097,,77890138495.06761,1680.0398328,,126.55963600000001,149.340371,1388.9533959999999,21423.513753,69.89292900000001,22.971266,13.192146000000001,330.211945,27.958900999999997
SF11E325470,,688518472.0276389,236.3217022,,5.914985,6.979682,71.588201,657.242309,3.431751,1.168359,0.434266,16.795162,0.637621
SF11E324842,,41421701.197092995,44.69642132,,0.145153,0.171281,1.431593,32.892752,0.076166,0.024054,0.01954,0.345776,0.048251
SF11E311028,,5779808302.898295,862.7733799,,5.958631,7.031185,58.767816,1350.268334,3.126644,0.98743,0.802123,14.19431,1.980754
SF11E324851,,347121.11139200005,4.210675692,,0.018688,0.022051,0.209013,2.961133,0.010417,0.003448,0.001841,0.049559,0.003735
SF11E325473,,524040742.757764,432.8792064,,4.235033,4.997339,52.603638,401.09834,2.490437,0.855663,0.274113,12.300152,0.321402
SF11E317813,,,9.577804568,,,,,,,,,,
SF11E325451,,15934421.503078999,87.5865023,,0.317583,0.374749,3.995574,27.456764,0.188016,0.064888,0.019167,0.932763,0.019003
SF11E325446,,3124381621.658078,427.7245882,,5.828746,6.87792,59.555058,1214.208654,3.109687,0.995276,0.728139,14.307086,1.7302
SF11E325391,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E325456,,237054579.01688498,70.05190446,,0.869249,1.025713,8.932877,178.429182,0.465023,0.149156,0.107186,2.144117,0.252878
SF11E324839,,2427895502.285202,222.1032586,,10.267829,12.116038,113.546428,1693.753547,5.69173,1.875881,1.046786,26.965789,2.182072
SF11E325482,,45628096104.41458,630.0816557,,81.551641,96.230936,889.584638,14084.148328,44.902973,14.725108,8.64872,211.673434,18.559389
SF11E325429,,938078534.026952,120.913605,,4.782317,5.643134,53.273111,768.873928,2.66057,0.879215,0.476949,12.638721,0.97741
SF11E325383,,580590110.8566902,324.6594048,,5.213128,6.151492,64.253605,519.459726,3.05326,1.046195,0.351052,15.039051,0.445666
SF11E325448,,645879318.3609171,121.6079712,,2.505378,2.956346,26.459643,477.516545,1.357955,0.440027,0.289456,6.325388,0.657364
SF11E325090,,219529528.32270098,62.27055601,,0.70779,0.835192,6.980675,160.390253,0.371395,0.117291,0.095279,1.686057,0.235282
SF11E325466,,130852575.35140902,41.51370401,,0.47186,0.556795,4.653784,106.926835,0.247597,0.078194,0.06352,1.124038,0.156855
SF11E325400,,4589041.443356,7.264898201,,0.082575,0.097439,0.814412,18.712196,0.043329,0.013684,0.011116,0.196707,0.02745
SF11E325442,,53944650.421353,24.9082224,,0.283116,0.334077,2.79227,64.156101,0.148558,0.046916,0.038112,0.674423,0.094113
SF11E325435,,7878249635.841562,612.9967897,,14.877253,17.555159,163.461996,2508.635081,8.220677,2.702982,1.5456,38.855367,3.267687
SF11E325420,,173661431.04718697,53.7330651,,0.672065,0.793036,6.917295,137.397293,0.359802,0.115474,0.082576,1.659939,0.194432
SF11E325431,,1023069.4193419999,6.417326745,,0.02084,0.024592,0.205542,4.722605,0.010936,0.003454,0.002805,0.049645,0.006928
SF11E325385,,13435270.426709998,12.83465349,,0.146903,0.173346,1.479877,31.690065,0.077852,0.024785,0.018928,0.356277,0.045723
SF11E324805,,5211537554.91581,441.3870447,,27.492661,32.441339,331.8219,3102.156529,15.92795,5.417464,2.043526,77.876039,3.055665
SF11E311078,,827341407.4517679,115.6156657,,10.096925,11.914371,123.729137,1043.167501,5.895837,2.016089,0.699567,28.981277,0.935263
SF11E323721,,213500466.00442803,93.99888693,,0.649603,0.766531,6.406798,147.20466,0.340863,0.107648,0.087447,1.547447,0.215939
SF11E325478,,5893576557.256337,183.6215376,,16.508596,19.480144,162.970356,3733.126754,8.666242,2.737869,2.218157,39.356873,5.472501
SF11E325374,,431079593.320801,81.99944963,,4.879743,5.758096,59.360925,526.636581,2.838603,0.968163,0.350008,13.917337,0.495733
SF11E325425,,246612284.31309903,70.05190446,,0.81853,0.965866,8.182734,179.82077,0.432223,0.137202,0.107185,1.972282,0.261078
SF11E319551,,236456575.63564703,70.05190446,,0.872444,1.029484,8.980133,178.34151,0.467089,0.149909,0.107186,2.154942,0.252362
SF11E325472,,201772551.70755202,87.5865023,,2.037385,2.404114,24.578988,230.465701,1.180088,0.401311,0.151744,5.76884,0.227564
SF11E320494,,1330511496.566218,370.1638607,,10.932838,12.900748,134.890851,1082.187149,6.406679,2.196039,0.732397,31.568056,0.920616
SF11E325440,,1423817.588192,5.520334212,,0.039439,0.046538,0.406651,8.02551,0.021132,0.006787,0.004826,0.097558,0.011337
SF11E325467,,1529144.9798819998,7.845595847,,0.025479,0.030065,0.251289,5.773689,0.013369,0.004222,0.00343,0.060694,0.00847
SF11E325395,,6116579.916415999,15.69119169,,0.050958,0.06013,0.502577,11.547378,0.026739,0.008444,0.00686,0.121389,0.016939
SF11E325407,,6116579.916415999,15.69119169,,0.050958,0.06013,0.502577,11.547378,0.026739,0.008444,0.00686,0.121389,0.016939
SF11E325428,,7215408021.2644,257.4689807,,17.250546,20.355644,170.135879,3909.096935,9.051797,2.858662,2.322189,41.093265,5.734385
SF11E325460,,396434868.083375,82.8198395,,1.227085,1.44796,12.102292,278.066173,0.643882,0.203345,0.165184,2.923091,0.407905
SF11E325459,,14201725460.5694,359.4889083,,26.919712,31.76526,265.499354,6100.198938,14.125453,4.460981,3.623807,64.126599,8.948585
SF11E324415,,1277343.3695280002,4.082180894,,0.055741,0.065774,0.595785,10.258143,0.030388,0.009891,0.006246,0.142179,0.013914
SF11E325382,,2853478599.941034,420.3114268,,4.777413,5.637348,47.117897,1082.596018,2.50683,0.791686,0.643113,11.380481,1.588096
SF11E325380,,488329967.850276,108.59045968000001,,4.063005,4.794345,47.652779,529.882578,2.319616,0.7809459999999999,0.339853,11.226092,0.590506
SF11E325387,,1327952.4112400003,4.082180894,,0.052943,0.062473,0.554406,10.334905,0.028579,0.009231,0.006246,0.132701,0.014366
SF11E325416,,4083185376.63088,199.023616,,11.094157,13.091105,109.417645,2514.015169,5.821384,1.83846,1.493444,26.427866,3.687893
SF11E325415,,298890082.57179606,81.5892547,,0.927373,1.094301,9.146347,210.149419,0.486616,0.153679,0.124839,2.209136,0.308275
SF11E325433,,2534238332.591479,486.3849346,,7.580042,8.944448999999999,80.33472599999999,1430.250541,4.115455,1.3352940000000002,0.86808,19.194843,1.9606970000000001
SF11E311052,,7586672541.546619,1078.466725,,7.453015,8.794558,73.506385,1688.906464,3.910785,1.235071,1.00329,17.754147,2.477513
SF11E325398,,2418794118.9032345,90.88783019,,7.372978,8.700114,72.71701,1670.769517,3.868788,1.221808,0.992516,17.563487,2.450908
SF11E325394,,884322488.040394,137.4993182,,9.282708,10.953595,112.594479,1018.701338,5.391753,1.83708,0.674764,26.408026,0.975866
SF11E325397,,936782182.353831,149.4839292,,7.154259,8.442025,84.369954,909.239478,4.095873,1.381666,0.585814,19.861445,0.993504
SF11E325464,,263170650.490189,37.11028612,,1.279454,1.509755,13.491179,244.957986,0.692957,0.224412,0.148402,3.225918,0.337841
SF11E325386,,12918716.855067998,19.05429593,,0.284534,0.33575,3.428438,32.401154,0.164703,0.055986,0.021306,0.804803,0.032199
SF11E325408,,46552980.368889995,125.6135494,,0.909493,1.073201,11.441569,78.677806,0.538415,0.185812,0.054914,2.67105,0.054514
SF11E325388,,866172475.8908598,115.6156657,,10.844465,12.796469,133.119895,1108.527612,6.338045,2.168623,0.745069,31.173956,0.981416
SF11E325412,,4130000607.2044325,346.846997,,31.413845,37.068337,384.20229,3284.064335,18.324799,6.261901,2.19693,90.01483,2.984757
SF11E324226,,717852037.2370689,178.64236414,,5.165887000000001,6.095747,59.703721,719.2990830000001,2.9273780000000005,0.980373,0.456257,14.092877999999999,0.839448
SF11E325372,,226287481.729134,38.53855522,,3.753688,4.429352,46.327687,370.828339,2.200024,0.754191,0.251075,10.84149,0.314664
SF11E325436,,244304525.59625098,38.53855522,,3.566479,4.208445,43.6418,371.685701,2.08101,0.711246,0.248807,10.224167,0.336608
SF11E325477,,3198421091.067368,202.653594,,9.513382,11.225791,96.526269,2016.644146,5.058728,1.614832,1.206911,23.213215,2.891772
SF11E325462,,1889435491.237721,81.99944963,,11.15287,13.160386,126.49875,1676.57235,6.260681,2.082518,1.050551,29.9362,2.052799
SF11E325417,,1827382514.7147903,81.99944963,,12.155463,14.343446,140.172352,1708.614794,6.880469,2.302415,1.082107,33.097211,2.006528
SF11E325392,,1908472345.2227094,81.99944963,,13.41957,15.835092,155.837731,1830.203058,7.62294,2.557306,1.164915,36.761274,2.106091
SF11E324452,,3602385963.821128,163.9988993,,21.916974,25.862029,252.085499,3114.393915,12.389703,4.142108,1.968939,59.542808,3.68336
SF11E325430,,1842717425.8703709,81.99944963,,10.733885,12.665984,121.508146,1625.876968,6.019583,2.000899,1.017596,28.762917,1.999581
SF11E322931,,7407364813.352025,245.9983489,,37.445236,44.185378,429.484229,5383.068082,21.138032,7.0597,3.396853,101.483185,6.413839
SF11E325445,,1443837480.8237798,81.99944963,,8.242127,9.72571,93.017216,1263.093113,4.615168,1.532377,0.789133,22.027918,1.563885
SF11E325393,,1965272487.924748,81.99944963,,12.625859,14.898514,144.927893,1809.21994,7.130175,2.382016,1.142256,34.24148,2.151246
SF11E325439,,1854885313.2932389,81.99944963,,10.84287,12.794586,122.805397,1639.109408,6.082274,2.022117,1.026193,29.067926,2.013513
SF11E325376,,4086338660.041279,234.05080372999998,,22.993956,27.132868000000002,260.084472,3493.666964,12.889896,4.283334,2.185569,61.572933,4.304358000000001
SF11E324152,,1845195970.3384569,81.99944963,,11.45745,13.519791,130.902578,1673.423679,6.455154,2.15287,1.053311,30.9475,2.013686
SF11E324469,,546851774.4578187,74.74196459,,5.023502,5.927732,59.964371,601.198957,2.893878,0.980421,0.391607,14.093553,0.625178
SF11E324870,,6418642192.054894,448.4517875,,32.204075,38.000808,387.482286,3695.838348,18.62772,6.328758,2.426612,90.975902,3.700024
SF11E325404,,237571934.888315,47.283614651,,2.30587,2.720927,27.25839,289.685949,1.321747,0.446249,0.187027,6.414825,0.313662
SF11E325434,,193317009.34346795,20.90264418,,1.435091,1.693407,14.852321,289.189291,0.77032,0.247734,0.174103,3.561181,0.407009
SF11E321004,,2129238101.237495,152.0513541,,13.840536,16.331832,160.261076,1911.599428,7.850552,2.630922,1.214167,37.819497,2.218803
SF11E325410,,1610679010.1462092,150.7194561,,5.05884,5.969431,50.913028,1093.808541,2.679738,0.852799,0.653147,12.258989,1.579422
SF11E325458,,3259702060.820152,298.6342661,,7.853002,9.266543,79.692596,1663.999096,4.176149,1.333181,0.995908,19.164474,2.385749
SF11E325437,,391545727.92737895,192.3072917,,2.322985,2.741122,26.806146,325.581562,1.315354,0.440266,0.206297,6.328826,0.381621
SF11E325421,,5549402.715291,37.11028612,,0.134236,0.158398,1.689304,11.581547,0.079482,0.027433,0.008089,0.394353,0.007986
SF11E325438,,2655720829.5663905,208.57671,,14.266274,16.834203,163.073381,2079.559524,8.039624,2.681783,1.309356,38.550628,2.499356
SF11E324464,,1339232.3851509998,37.11028612,,0.034628,0.040861,0.437049,2.922211,0.020535,0.007095,0.002052,0.101988,0.001933
SF11E325423,,123215108.87392399,127.5113187,,1.736161,2.04867,21.480084,168.807305,1.018859,0.349575,0.114692,5.025145,0.140271
SF11E321181,,252870199.73117405,352.3846286,,3.227485,3.808432,40.66925,275.74977,1.91231,0.660336,0.193043,9.492329,0.186739
SF11E324431,,665815264.5086888,185.0819304,,7.435821,8.774269,91.051567,771.741731,4.340271,1.483771,0.51705,21.329205,0.69559
SF11E325379,,775894078.608718,113.4609067,,3.265207,3.852944,35.070275,592.127995,1.784299,0.581799,0.361235,8.363358,0.797974
SF11E325411,,1007911192.3395982,177.2165661,,3.473875,4.099173,36.192042,687.681148,1.870617,0.603083,0.414901,8.669323,0.961214
SF11E321990,,5063765.7037160015,32.8205367,,0.139565,0.164686,1.76135,11.784477,0.08276,0.028593,0.008274,0.411025,0.007803
SF11E325378,,441966.3629640001,64.97635993,,0.009947,0.011737,0.125594,0.83672,0.0059,0.002039,0.000588,0.029307,0.00055
SF11E325390,,,4.788902284,,,,,,,,,,
SF11E325406,,,9.577804568,,,,,,,,,,
SF11E325452,,,4.788902284,,,,,,,,,,
SF11E324397,,,4.788902284,,,,,,,,,,
SF11E325461,,8491429972.007074,391.118397,,15.052707,17.762194,148.459386,3411.050834,7.898536,2.494449,2.026326,35.857697,5.003784
SF11E325426,,43455412.84230899,29.059592801999997,,0.330302,0.389756,3.257649,74.84878499999999,0.173317,0.054736,0.044464,0.786827,0.109798
SF11E325389,,23975400.187264998,16.6054816,,0.188744,0.222718,1.861513,42.770734,0.099039,0.031278,0.025408,0.449615,0.062742
SF11E325418,,20467434146.41673,375.4173211,,37.490999,44.239379,369.760132,8495.728267,19.672475,6.212794,5.046865,89.308917,12.462667
SF11E324479,,536704204.13283813,140.1038089,,1.592471,1.879116,15.705966,360.865339,0.83561,0.263895,0.214371,3.793494,0.529365
SF11E325401,,516350212.7212259,140.1038089,,1.692396,1.997028,17.183907,358.123119,0.900232,0.287447,0.214371,4.132044,0.513209
SF11E325405,,241574766.402215,70.05190446,,0.845181,0.997313,8.576906,179.089477,0.449458,0.143483,0.107185,2.062575,0.256769
SF11E325455,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E325424,,241078639.98155695,70.05190446,,0.847815,1.000422,8.615867,179.017193,0.451162,0.144104,0.107185,2.0715,0.256343
SF11E325485,,896386140.053578,210.1557134,,2.388707,2.818674,23.558948,541.298009,1.253415,0.395843,0.321557,5.690241,0.794048
SF11E325396,,246750411.79311302,70.05190446,,0.817804,0.965008,8.171983,179.84084,0.431753,0.137031,0.107186,1.96982,0.261196
SF11E325453,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
