fire_id,hour,ignition_date_time,date_time,area_fract,flame_profile,smolder_profile,residual_profile,PM2.5_emitted,PM10_emitted,CO_emitted,CO2_emitted,CH4_emitted,NOx_emitted,NH3_emitted,SO2_emitted,VOC_emitted,PM2.5_flame,PM10_flame,CO_flame,CO2_flame,CH4_flame,NOx_flame,NH3_flame,SO2_flame,VOC_flame,PM2.5_smold,PM10_smold,CO_smold,CO2_smold,CH4_smold,NOx_smold,NH3_smold,SO2_smold,VOC_smold,PM2.5_resid,PM10_resid,CO_resid,CO2_resid,CH4_resid,NOx_resid,NH3_resid,SO2_resid,VOC_resid,smoldering_fraction,heat,height_0,height_1,height_2,height_3,height_4,height_5,height_6,height_7,height_8,height_9,height_10,height_11,height_12,height_13,height_14,height_15,height_16,height_17,height_18,height_19,height_20
SF11C4691055987299240,0,,2019-05-18T00:00:00-0900,0.005701,0.005696,0.004755,0.000329,0.056415084399999996,0.066569797696,0.590775654376,11.011932223642999,0.030453307026,0.015306767090999998,0.009836898254999999,0.006655317887999999,0.141405392591,0.04400940352,0.051931092735999995,0.43404876217599997,9.972844550527999,0.023092842816,0.014629498175999999,0.0072929875199999996,0.0059243412479999995,0.10483667993599999,0.01240568088,0.014638704959999999,0.1567268922,1.0390876731149998,0.007360464209999999,0.000677268915,0.0025439107349999996,0.00073097664,0.036568712654999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926851,15294784.389348274,7.692527,9.02860375,10.3646805,11.70075725,13.036834,14.37291075,15.708987500000001,17.045064250000003,18.381141,19.717217750000003,21.0532945,22.389371250000003,23.725448,25.061524750000004,26.3976015,27.733678250000004,29.069755,30.405831750000004,31.7419085,33.077985250000005,34.414062
SF11C4691055987299240,1,,2019-05-18T01:00:00-0900,0.005701,0.005701,0.004171,0.000595,0.054930074266,0.064817485548,0.5719077693210001,10.893067716801001,0.029569580003,0.015236428124000001,0.009530861857,0.006570741176,0.137006119867,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.010882038896000002,0.012840807232,0.13747799524,0.9114689136830001,0.006456466082,0.000594088043,0.0022314724869999998,0.0006411994880000001,0.032077413351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926851,15294784.389348274,7.692527,9.150920150000001,10.6093133,12.067706450000001,13.526099600000002,14.984492750000001,16.4428859,17.90127905,19.359672200000002,20.818065350000005,22.276458500000004,23.734851650000003,25.193244800000002,26.65163795,28.1100311,29.568424250000007,31.026817400000006,32.485210550000005,33.943603700000004,35.40199685,36.86039
SF11C4691055987299240,2,,2019-05-18T02:00:00-0900,0.005701,0.005701,0.003537,0.000798,0.053275983482,0.06286565822000001,0.5510108503610001,10.754522693719,0.028588184775000004,0.015146125602,0.009191673759,0.006473277624,0.13213029151300001,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.009227948112000001,0.010888979904,0.11658107628,0.7729238906010001,0.005475070854,0.0005037855210000001,0.001892284389,0.000543735936,0.027201584997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951234,15294784.389348274,7.692527,8.74963635,9.8067457,10.86385505,11.920964399999999,12.97807375,14.0351831,15.092292449999999,16.1494018,17.206511149999997,18.263620500000002,19.32072985,20.377839199999997,21.43494855,22.4920579,23.54916725,24.6062766,25.66338595,26.720495299999996,27.77760465,28.834713999999998
SF11C4691055987299240,3,,2019-05-18T03:00:00-0900,0.005701,0.005701,0.003005,0.000951,0.051888008250000006,0.061227847276,0.533475896281,10.638267248483,0.027764679631000003,0.015070351246,0.008907055355,0.006391494328,0.128038902421,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.00783997288,0.00925116896,0.09904612219999999,0.656668445365,0.00465156571,0.000428011165,0.0016076659849999998,0.00046195264,0.023110195905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963425,15294784.389348274,7.692527,8.5187696,9.345012200000001,10.1712548,10.9974974,11.82374,12.649982600000001,13.476225200000002,14.302467800000002,15.128710400000003,15.954953000000001,16.781195600000004,17.607438200000004,18.433680800000005,19.2599234,20.086166000000002,20.912408600000003,21.738651200000003,22.564893800000004,23.3911364,24.217379
SF11C4691055987299240,4,,2019-05-18T04:00:00-0900,0.005701,0.005701,0.002683,0.00107,0.051047917978000006,0.060236540652,0.522862634601,10.567902110577,0.027266242307000005,0.01502448782,0.008734786321,0.006341993912,0.125562535339,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.006999882608000001,0.008259862336,0.08843286052,0.5863033074590001,0.004153128386,0.00038214773900000003,0.001435396951,0.00041245222400000003,0.020633828823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97074,15294784.389348274,7.692527,8.36582355,9.0391201,9.71241665,10.3857132,11.05900975,11.732306300000001,12.405602850000001,13.078899400000001,13.75219595,14.4254925,15.09878905,15.7720856,16.44538215,17.1186787,17.79197525,18.4652718,19.13856835,19.8118649,20.48516145,21.158458
SF11C4691055987299240,5,,2019-05-18T05:00:00-0900,0.005701,0.005701,0.002487,0.001168,0.050536558682,0.05963313662,0.516402388361,10.525071157069,0.026962845675000003,0.014996570952,0.008629926909,0.006311863224,0.124055181463,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.006488523312000001,0.007656458304,0.08197261428,0.543472353951,0.003849731754,0.000354230871,0.001330537539,0.000382321536,0.019126474947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975617,15294784.389348274,7.692527,8.2555411,8.8185552,9.3815693,9.944583399999999,10.5075975,11.0706116,11.6336257,12.1966398,12.7596539,13.322668,13.8856821,14.4486962,15.0117103,15.5747244,16.137738499999998,16.7007526,17.263766699999998,17.8267808,18.3897949,18.952809000000002
SF11C4691055987299240,6,,2019-05-18T06:00:00-0900,0.005701,0.005701,0.002369,0.001251,0.050228699514000004,0.059269862764,0.512513056441,10.499285174855,0.026780188519000003,0.014979763858000001,0.008566797263,0.00629372332,0.123147692905,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.006180664144,0.007293184448,0.07808328235999999,0.517686371737,0.003667074598,0.00033742377700000004,0.0012674078929999998,0.000364181632,0.018218986389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791,15294784.389348274,7.692527,8.1714641,8.650401200000001,9.1293383,9.6082754,10.0872125,10.5661496,11.0450867,11.5240238,12.0029609,12.481898000000001,12.9608351,13.4397722,13.9187093,14.3976464,14.8765835,15.3555206,15.8344577,16.313394799999998,16.7923319,17.271269
SF11C4691055987299240,7,,2019-05-18T07:00:00-0900,0.005701,0.005701,0.002297,0.001324,0.050040853242,0.059048204140000005,0.510139904761,10.483551355199001,0.026668736695000004,0.014969508682000001,0.008528277479,0.006282654904,0.122593971073,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.005992817872,0.007071525824,0.07571013068,0.501952552081,0.003555622774,0.000327168601,0.0012288881089999998,0.000353113216,0.017665264556999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981713,15294784.389348274,7.692527,8.10477275,8.5170185,8.92926425,9.34151,9.75375575,10.1660015,10.57824725,10.990493,11.402738750000001,11.814984500000001,12.227230250000002,12.639476,13.05172175,13.4639675,13.87621325,14.288459,14.70070475,15.1129505,15.52519625,15.937442
SF11C4691055987299240,8,,2019-05-18T08:00:00-0900,0.005701,0.005701,0.002186,0.001383,0.049751256906000005,0.058706480428,0.506481295921,10.459295049896001,0.026496915133000003,0.014953698619,0.008468892812,0.006265591096,0.121740316582,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.005703221536,0.006729802112,0.07205152184,0.477696246778,0.0033838012119999997,0.000311358538,0.0011695034419999999,0.000336049408,0.016811610066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983745,15294784.389348274,7.692527,8.05011095,8.4076949,8.76527885,9.1228628,9.48044675,9.838030700000001,10.19561465,10.5531986,10.91078255,11.268366499999999,11.62595045,11.9835344,12.34111835,12.6987023,13.05628625,13.4138702,13.77145415,14.129038099999999,14.48662205,14.844206
SF11C4691055987299240,9,,2019-05-18T09:00:00-0900,0.005701,0.005701,0.00287,0.001486,0.05153579649,0.060812237356,0.529026236881,10.608766336628001,0.027555707461000004,0.015051122791,0.00883483076,0.006370741048,0.127000673986,0.04404803537,0.051976678316,0.43442977408100003,9.981598803118,0.023113113921000003,0.014642340081,0.00729938937,0.005929541688,0.104928706516,0.007487761120000001,0.00883555904,0.0945964628,0.62716753351,0.00444259354,0.00040878271000000004,0.00153544139,0.00044119936000000005,0.022071967470000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98537,15294784.389348274,7.692527,8.00633325,8.3201395,8.63394575,8.947752,9.26155825,9.5753645,9.88917075,10.202977,10.51678325,10.8305895,11.144395750000001,11.458202,11.772008249999999,12.085814500000001,12.39962075,12.713427,13.02723325,13.3410395,13.65484575,13.968652
