fire_id,hour,ignition_date_time,date_time,area_fract,flame_profile,smolder_profile,residual_profile,PM2.5_emitted,PM10_emitted,CO_emitted,CO2_emitted,CH4_emitted,NOx_emitted,NH3_emitted,SO2_emitted,VOC_emitted,PM2.5_flame,PM10_flame,CO_flame,CO2_flame,CH4_flame,NOx_flame,NH3_flame,SO2_flame,VOC_flame,PM2.5_smold,PM10_smold,CO_smold,CO2_smold,CH4_smold,NOx_smold,NH3_smold,SO2_smold,VOC_smold,PM2.5_resid,PM10_resid,CO_resid,CO2_resid,CH4_resid,NOx_resid,NH3_resid,SO2_resid,VOC_resid,smoldering_fraction,heat,height_0,height_1,height_2,height_3,height_4,height_5,height_6,height_7,height_8,height_9,height_10,height_11,height_12,height_13,height_14,height_15,height_16,height_17,height_18,height_19,height_20
SF11C46837212282050750,0,,2019-05-17T00:00:00-0900,0.005701,0.005699,0.004755,0.000329,0.16178370004,0.190904766808,1.7563497261919996,28.374757449011,0.088870813279,0.037663244743,0.029092312084000004,0.017387655368,0.41820199758800003,0.10377394585000001,0.122453256103,1.0234847948569998,23.515917364346002,0.054452810899,0.034496286358,0.017196823684000002,0.013969571168000001,0.24720436610300003,0.05800975419,0.068451510705,0.7328649313349999,4.858840084664999,0.03441800238,0.003166958385,0.0118954884,0.0034180842,0.170997631485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705869,83557620.54462399,30.841661,36.04978155,41.257902099999995,46.46602265,51.6741432,56.88226375,62.0903843,67.29850485,72.5066254,77.71474595000001,82.9228665,88.13098705,93.3391076,98.54722815000001,103.7553487,108.96346925,114.1715898,119.37971035000001,124.58783090000001,129.79595145,135.004072
SF11C46837212282050750,1,,2019-05-17T01:00:00-0900,0.005701,0.005701,0.004171,0.000595,0.15469547134800002,0.182540656858,1.66669983835,27.786256655447005,0.084662769697,0.037286391059,0.027637365996000002,0.016972755272,0.39728714933400006,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.050885107198000004,0.060044427161,0.642855863007,4.262086644193,0.030190849196,0.0027779986170000004,0.01043450728,0.0029982816400000003,0.149996029637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705869,83557620.54462399,30.841661,36.51145835,42.181255699999994,47.85105305,53.5208504,59.19064775,64.86044509999999,70.53024245,76.2000398,81.86983715,87.53963449999999,93.20943185,98.8792292,104.54902655,110.2188239,115.88862125,121.5584186,127.22821594999999,132.89801329999997,138.56781064999998,144.237608
SF11C46837212282050750,2,,2019-05-17T02:00:00-0900,0.005701,0.005701,0.003537,0.000798,0.14696083745600003,0.173413788764,1.568984514172,27.138411310825003,0.080073702713,0.036864129940999996,0.026051300876,0.016517010712000003,0.37448746513600006,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.043150473306000005,0.050917559067000004,0.545140538829,3.6142412995710003,0.025601782212,0.0023557374990000003,0.00884844216,0.00254253708,0.127196345439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803913,83557620.54462399,30.841661,34.9278182,39.0139754,43.1001326,47.1862898,51.272447,55.3586042,59.444761400000004,63.53091860000001,67.61707580000001,71.70323300000001,75.7893902,79.8755474,83.9617046,88.0478618,92.13401900000001,96.22017620000001,100.30633340000001,104.39249060000002,108.47864780000002,112.56480500000002
SF11C46837212282050750,3,,2019-05-17T03:00:00-0900,0.005701,0.005701,0.003006,0.000951,0.140482776578,0.16576967684299998,1.487144077045,26.595815288752004,0.076230178157,0.036510469604,0.024722908796,0.016135306672000003,0.35539183057900003,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.036672412428,0.043273447145999996,0.463300101702,3.071645277498,0.021758257656,0.002002077162,0.00752005008,0.0021608330400000003,0.108100710882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852934,83557620.54462399,30.841661,34.0172594,37.1928578,40.3684562,43.544054599999996,46.719652999999994,49.89525139999999,53.0708498,56.246448199999996,59.422046599999994,62.597645,65.7732434,68.9488418,72.1244402,75.3000386,78.47563699999999,81.65123539999999,84.82683379999999,88.00243219999999,91.1780306,94.353629
SF11C46837212282050750,4,,2019-05-17T04:00:00-0900,0.005701,0.005701,0.002683,0.00107,0.136542261204,0.16111986865,1.437361664254,26.265761587943004,0.073892215009,0.036295342883,0.023914866156,0.015903121352,0.34377621859800006,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.032731897054,0.038623638953,0.413517688911,2.741591576689,0.019420294508,0.0017869504410000002,0.00671200744,0.00192864772,0.096485098901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882348,83557620.54462399,30.841661,33.416441049999996,35.9912211,38.56600115,41.1407812,43.71556124999999,46.290341299999994,48.865121349999995,51.4399014,54.01468145,56.5894615,59.16424155,61.7390216,64.31380165,66.88858169999999,69.46336174999999,72.03814179999999,74.61292184999999,77.1877019,79.76248195,82.337262
SF11C46837212282050750,5,,2019-05-17T05:00:00-0900,0.005701,0.005701,0.002487,0.001168,0.134151112556,0.158298313214,1.407153141322,26.065481323675005,0.072473512913,0.036164801590999995,0.023424536876,0.015762228712000004,0.336727735786,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.030340748406,0.035802083517,0.383309165979,2.541311312421,0.018001592412,0.0016564091490000002,0.00622167816,0.0017877550800000001,0.089436616089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901956,83557620.54462399,30.841661,32.9846296,35.127598199999994,37.2705668,39.4135354,41.556504,43.69947259999999,45.842441199999996,47.9854098,50.128378399999995,52.27134699999999,54.414315599999995,56.5572842,58.700252799999994,60.84322139999999,62.98618999999999,65.1291586,67.2721272,69.41509579999999,71.55806439999999,73.701033
SF11C46837212282050750,6,,2019-05-17T06:00:00-0900,0.005701,0.005701,0.002369,0.001251,0.132711543472,0.156599621676,1.388966377516,25.944904429881003,0.071619396345,0.036086210405,0.023129338636000002,0.015677405592000003,0.33248426144000004,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.028901179322,0.034103391978999996,0.36512240217299996,2.420734418627,0.017147475844,0.001577817963,0.00592647992,0.00170293196,0.085193141743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915963,83557620.54462399,30.841661,32.65623345,34.4708059,36.28537835,38.0999508,39.91452325,41.7290957,43.54366815,45.3582406,47.17281305,48.9873855,50.80195795,52.6165304,54.43110285,56.2456753,58.06024775,59.8748202,61.68939265,63.5039651,65.31853755,67.13311
SF11C46837212282050750,7,,2019-05-17T07:00:00-0900,0.005701,0.005701,0.002297,0.001324,0.131833162336,0.155563131924,1.377869369092,25.871332087905003,0.071098240473,0.036038256461,0.022949217676,0.015625649112,0.32989502285600003,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.028022798185999998,0.033066902227,0.354025393749,2.3471620766509997,0.016626319972,0.001529864019,0.00574635896,0.00165117548,0.082603903159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926467,83557620.54462399,30.841661,32.396191349999995,33.950721699999995,35.505252049999996,37.059782399999996,38.614312749999996,40.1688431,41.72337345,43.2779038,44.83243415,46.3869645,47.94149485,49.4960252,51.05055555,52.6050859,54.15961625,55.7141466,57.26867695,58.8232073,60.37773765,61.932268
SF11C46837212282050750,8,,2019-05-17T08:00:00-0900,0.005701,0.005701,0.002186,0.001383,0.130478991418,0.153965210223,1.360761481105,25.757908060692003,0.07029479183699999,0.035964327463999995,0.022671531196,0.015545857872000001,0.32590328003900004,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.026668627268,0.031468980526,0.33691750576199997,2.233738049438,0.015822871336,0.0014559350220000001,0.00546867248,0.00157138424,0.078612160342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934638,83557620.54462399,30.841661,32.18261195,33.5235629,34.86451385,36.2054648,37.54641575,38.8873667,40.22831765,41.5692686,42.91021955,44.2511705,45.59212145,46.9330724,48.27402335,49.6149743,50.95592525,52.2968762,53.63782715,54.9787781,56.31972905,57.66068
SF11C46837212282050750,9,,2019-05-17T09:00:00-0900,0.005701,0.005701,0.00287,0.001486,0.13882361221,0.163811862867,1.466183061133,26.456845309464004,0.075245772621,0.036419889931999995,0.024382680316,0.016037544432000003,0.35050104658700004,0.10381036415000001,0.122496229697,1.023843975343,23.524170011254004,0.054471920501,0.034508392442,0.017202858716,0.013974473632000002,0.24729111969700004,0.03501324806,0.04131563317,0.44233908579,2.93267529821,0.020773852120000002,0.0019114974900000003,0.0071798216000000005,0.0020630708,0.10320992689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941174,83557620.54462399,30.841661,32.0193727,33.1970844,34.3747961,35.5525078,36.7302195,37.9079312,39.085642899999996,40.2633546,41.4410663,42.618778,43.7964897,44.9742014,46.1519131,47.329624800000005,48.5073365,49.6850482,50.8627599,52.040471600000004,53.2181833,54.395894999999996
