id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,event_url,fccs_number,sf_cffeps_hourly_area,sf_cffeps_hourly_heat,sf_event_guid,sf_server,sf_stream_name,timezone,veg
SF11C48349817639146180,SF11E326439,60.285,-126.2,WF,5461.78012,201905310000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.973283745,1.544018611,0,10.03718098,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3.347E+11,417.528671,492.683833,4506.569742,74579.21804,228.708064,99.826503,74.70908,45.589171,1073.943058,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48349817639146180,SF11E326439,60.285,-126.2,WF,5461.78012,201906010000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.973283745,1.544018611,0,10.03718098,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3.347E+11,417.528671,492.683833,4506.569742,74579.21804,228.708064,99.826503,74.70908,45.589171,1073.943058,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48349817639146180,SF11E326439,60.285,-126.2,WF,5461.78012,201906020000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.973283745,1.544018611,0,10.03718098,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3.347E+11,417.528671,492.683833,4506.569742,74579.21804,228.708064,99.826503,74.70908,45.589171,1073.943058,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48349817639146180,SF11E326439,60.285,-126.2,WF,5461.78012,201906030000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.973283745,1.544018611,0,10.03718098,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3.347E+11,417.528671,492.683833,4506.569742,74579.21804,228.708064,99.826503,74.70908,45.589171,1073.943058,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48350617639146180,SF11E326439,60.3,-126.243,WF,296.6252994,201905310000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.114668689,2.72790037,0,10.99598548,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3788517054,20.183908,23.81701,236.35664,2651.366541,11.514074,2.970523,3.874281,1.698392,55.692777,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48350617639146180,SF11E326439,60.3,-126.243,WF,296.6252994,201906010000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.114668689,2.72790037,0,10.99598548,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3788517054,20.183908,23.81701,236.35664,2651.366541,11.514074,2.970523,3.874281,1.698392,55.692777,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48350617639146180,SF11E326439,60.3,-126.243,WF,296.6252994,201906020000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.114668689,2.72790037,0,10.99598548,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3788517054,20.183908,23.81701,236.35664,2651.366541,11.514074,2.970523,3.874281,1.698392,55.692777,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48350617639146180,SF11E326439,60.3,-126.243,WF,296.6252994,201906030000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.114668689,2.72790037,0,10.99598548,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3788517054,20.183908,23.81701,236.35664,2651.366541,11.514074,2.970523,3.874281,1.698392,55.692777,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48353117639146180,SF11E318980,58.913,-127.366,WF,396.9179603,201905310000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,4.35526663,2.570628351,0,12.01612084,6,6,6,6,40,80,13,30,4,14,4,21,5,8,8298745025,29.554876,34.874752,338.510434,4273.201487,16.672149,5.109868,5.565365,2.694027,80.002158,,http://tomcat-sf/smartfire/events/341df66b-7ea6-418f-a7bf-d293c5c7b2da,,[],[],341df66b-7ea6-418f-a7bf-d293c5c7b2da,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48353117639146180,SF11E318980,58.913,-127.366,WF,396.9179603,201906010000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,4.35526663,2.570628351,0,12.01612084,6,6,6,6,40,80,13,30,4,14,4,21,5,8,8298745025,29.554876,34.874752,338.510434,4273.201487,16.672149,5.109868,5.565365,2.694027,80.002158,,http://tomcat-sf/smartfire/events/341df66b-7ea6-418f-a7bf-d293c5c7b2da,,[],[],341df66b-7ea6-418f-a7bf-d293c5c7b2da,tomcat-sf,CWFIS-Hotspots,-8,
