id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,event_url,fccs_number,sf_cffeps_hourly_area,sf_cffeps_hourly_heat,sf_event_guid,sf_server,sf_stream_name,timezone,veg
SF11C48162111812876040,SF11E324838,59.863,-124.23,WF,2937.388614,201905300000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,13.90113933,0.412398161,0,10.09974584,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3.37252E+11,317.412673,374.546956,3186.351643,69049.94776,167.936349,99.916098,53.392534,41.203604,767.517691,,http://tomcat-sf/smartfire/events/1dfec47e-631c-4483-800d-1b7dfe69e9dd,,[],[],1dfec47e-631c-4483-800d-1b7dfe69e9dd,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48162111812876040,SF11E324838,59.863,-124.23,WF,2937.388614,201905310000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,13.90113933,0.412398161,0,10.09974584,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3.37252E+11,317.412673,374.546956,3186.351643,69049.94776,167.936349,99.916098,53.392534,41.203604,767.517691,,http://tomcat-sf/smartfire/events/1dfec47e-631c-4483-800d-1b7dfe69e9dd,,[],[],1dfec47e-631c-4483-800d-1b7dfe69e9dd,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48162111812876040,SF11E324838,59.863,-124.23,WF,2937.388614,201906010000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,13.90113933,0.412398161,0,10.09974584,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3.37252E+11,317.412673,374.546956,3186.351643,69049.94776,167.936349,99.916098,53.392534,41.203604,767.517691,,http://tomcat-sf/smartfire/events/1dfec47e-631c-4483-800d-1b7dfe69e9dd,,[],[],1dfec47e-631c-4483-800d-1b7dfe69e9dd,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48162111812876040,SF11E324838,59.863,-124.23,WF,2937.388614,201906020000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,13.90113933,0.412398161,0,10.09974584,6,6,6,6,40,80,13,30,4,14,3,21,5,8,3.37252E+11,317.412673,374.546956,3186.351643,69049.94776,167.936349,99.916098,53.392534,41.203604,767.517691,,http://tomcat-sf/smartfire/events/1dfec47e-631c-4483-800d-1b7dfe69e9dd,,[],[],1dfec47e-631c-4483-800d-1b7dfe69e9dd,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48167111812876040,SF11E328052,62.974,-140.988,WF,289.5704407,201905290000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.791696053,0.952076304,0,6.023424927,6,6,6,6,40,80,13,30,4,14,4,23,5,8,3807184207,12.578485,14.842619,136.762274,2195.368959,6.91475,2.907395,2.264847,1.346177,32.5572,,http://tomcat-sf/smartfire/events/ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,,[],[],ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48167111812876040,SF11E328052,62.974,-140.988,WF,289.5704407,201905300000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.791696053,0.952076304,0,6.023424927,6,6,6,6,40,80,13,30,4,14,4,23,5,8,3807184207,12.578485,14.842619,136.762274,2195.368959,6.91475,2.907395,2.264847,1.346177,32.5572,,http://tomcat-sf/smartfire/events/ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,,[],[],ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48167111812876040,SF11E328052,62.974,-140.988,WF,289.5704407,201905310000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.791696053,0.952076304,0,6.023424927,6,6,6,6,40,80,13,30,4,14,4,23,5,8,3807184207,12.578485,14.842619,136.762274,2195.368959,6.91475,2.907395,2.264847,1.346177,32.5572,,http://tomcat-sf/smartfire/events/ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,,[],[],ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48167111812876040,SF11E328052,62.974,-140.988,WF,289.5704407,201906010000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.791696053,0.952076304,0,6.023424927,6,6,6,6,40,80,13,30,4,14,4,23,5,8,3807184207,12.578485,14.842619,136.762274,2195.368959,6.91475,2.907395,2.264847,1.346177,32.5572,,http://tomcat-sf/smartfire/events/ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,,[],[],ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48167111812876040,SF11E328052,62.974,-140.988,WF,289.5704407,201906020000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.791696053,0.952076304,0,6.023424927,6,6,6,6,40,80,13,30,4,14,4,23,5,8,3807184207,12.578485,14.842619,136.762274,2195.368959,6.91475,2.907395,2.264847,1.346177,32.5572,,http://tomcat-sf/smartfire/events/ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,,[],[],ce2807df-a45c-4fbd-9dc0-817f7af4ef3a,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48169211812876040,SF11E325447,60.684,-120.245,WF,3073.689471,201905300000-08:00,0,10,NT,CA13,2810001000,,,,,,,,,,,,7,8,9,12,80,40,15.42659683,0.200449478,0,13.20948482,6,6,6,6,40,80,13,30,4,14,4,22,5,8,3.90494E+11,355.439893,419.419078,3533.968343,79081.41514,187.211153,115.307531,59.304654,47.072027,852.504432,,http://tomcat-sf/smartfire/events/b183b6f4-c3f7-4020-b648-11004fbb724a,,[],[],b183b6f4-c3f7-4020-b648-11004fbb724a,tomcat-sf,CWFIS-Hotspots,-7,
