id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,event_url,fccs_number,sf_cffeps_hourly_area,sf_cffeps_hourly_heat,sf_event_guid,sf_server,sf_stream_name,timezone,veg
SF11C48532921214654070,SF11E330517,51.69,-120.506,WF,176.2281446,201906010000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.933856815,1.356859667,0,8.55961705,6,6,6,6,40,80,13,30,4,14,4,20,5,8,3287964168,12.872708,15.189784,137.978365,2348.940294,7.027405,3.174204,2.289667,1.431837,32.913983,,http://tomcat-sf/smartfire/events/1bffd071-5647-4cdc-ba36-31cab37ec622,,[],[],1bffd071-5647-4cdc-ba36-31cab37ec622,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48532921214654070,SF11E330517,51.69,-120.506,WF,176.2281446,201906020000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.933856815,1.356859667,0,8.55961705,6,6,6,6,40,80,13,30,4,14,4,20,5,8,3287964168,12.872708,15.189784,137.978365,2348.940294,7.027405,3.174204,2.289667,1.431837,32.913983,,http://tomcat-sf/smartfire/events/1bffd071-5647-4cdc-ba36-31cab37ec622,,[],[],1bffd071-5647-4cdc-ba36-31cab37ec622,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48532921214654070,SF11E330517,51.69,-120.506,WF,176.2281446,201906030000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.933856815,1.356859667,0,8.55961705,6,6,6,6,40,80,13,30,4,14,4,20,5,8,3287964168,12.872708,15.189784,137.978365,2348.940294,7.027405,3.174204,2.289667,1.431837,32.913983,,http://tomcat-sf/smartfire/events/1bffd071-5647-4cdc-ba36-31cab37ec622,,[],[],1bffd071-5647-4cdc-ba36-31cab37ec622,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48532921214654070,SF11E330517,51.69,-120.506,WF,176.2281446,201906040000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.933856815,1.356859667,0,8.55961705,6,6,6,6,40,80,13,30,4,14,4,20,5,8,3287964168,12.872708,15.189784,137.978365,2348.940294,7.027405,3.174204,2.289667,1.431837,32.913983,,http://tomcat-sf/smartfire/events/1bffd071-5647-4cdc-ba36-31cab37ec622,,[],[],1bffd071-5647-4cdc-ba36-31cab37ec622,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48534921214654070,SF11E326439,60.267,-126.347,WF,1484.411445,201906010000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,8.263695671,1.496875823,0,11.16919561,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1.00426E+11,126.25762,148.983993,1347.632437,23331.77753,68.785343,31.702977,22.376762,14.198915,321.665898,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48534921214654070,SF11E326439,60.267,-126.347,WF,1484.411445,201906020000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,8.263695671,1.496875823,0,11.16919561,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1.00426E+11,126.25762,148.983993,1347.632437,23331.77753,68.785343,31.702977,22.376762,14.198915,321.665898,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48534921214654070,SF11E326439,60.267,-126.347,WF,1484.411445,201906030000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,8.263695671,1.496875823,0,11.16919561,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1.00426E+11,126.25762,148.983993,1347.632437,23331.77753,68.785343,31.702977,22.376762,14.198915,321.665898,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48534921214654070,SF11E326439,60.267,-126.347,WF,1484.411445,201906040000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,8.263695671,1.496875823,0,11.16919561,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1.00426E+11,126.25762,148.983993,1347.632437,23331.77753,68.785343,31.702977,22.376762,14.198915,321.665898,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48535021214654070,SF11E326439,60.301,-126.056,WF,452.0224603,201906010000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.207993904,1.073796932,0,5.752278297,6,6,6,6,40,80,13,30,4,14,3,21,5,8,7273250376,18.629437,21.982738,206.103941,3068.375713,10.329048,3.949931,3.404796,1.896758,48.943952,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
SF11C48535021214654070,SF11E326439,60.301,-126.056,WF,452.0224603,201906020000-08:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.207993904,1.073796932,0,5.752278297,6,6,6,6,40,80,13,30,4,14,3,21,5,8,7273250376,18.629437,21.982738,206.103941,3068.375713,10.329048,3.949931,3.404796,1.896758,48.943952,,http://tomcat-sf/smartfire/events/61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,,[],[],61a18122-0d16-41b9-a2e6-8c7d1dbbcd79,tomcat-sf,CWFIS-Hotspots,-8,
