id,name,total_heat,total_area,total_nmhc,total_pm2.5,total_pm10,total_co,total_co2,total_ch4,total_nh3,total_so2,total_voc,total_nox
SF11E324838,,586964392921.6266,5797.6086883299995,,614.9565349999999,725.6487100000002,6198.775011,132461.70507599998,325.992367,103.805359,79.13073999999999,1492.202032,191.018491
SF11E326439,,527504856448.9667,9188.6358319,,634.915154,749.1998820000001,6764.316348,117976.65162100001,345.591803,112.34826799999999,71.745554,1615.006355,160.68495000000001
SF11E325854,,44076470759.09802,793.3491231,,67.514652,79.667289,700.47412,13515.449127,36.283165,11.679484,8.143277,167.89257899999998,18.973657
SF11E318980,,33396848879.535625,1389.3302362000002,,104.47923,123.285492,1165.804219,16697.201694,58.173652000000004,19.235858,10.366701,276.515454,21.158237000000003
SF11E325447,,1559142082541.779,12947.395319259998,,1463.975728,1727.4913609999999,14641.687237000002,321280.563443,773.210719,245.48464800000002,191.527477,3528.841811,466.2945
SF11E324796,,90020484078.81487,1327.642849,,99.583324,117.508322,1027.032912,20252.612086,53.364805,17.139655,12.179467,246.382547,28.603392
SF11E327098,,513578522.535471,37.30302832,,3.726199,4.396914,42.330655,556.685162,2.093369,0.696727,0.349157,10.015456,0.679113
SF11E326986,,78275215.30380198,20.90264418,,0.944605,1.114634,10.741574,140.575288,0.530939,0.176773,0.088223,2.541118,0.171095
SF11E326992,,17523635.156373,19.05429593,,0.45804,0.540487,5.595233,48.232613,0.267024,0.091208,0.032218,1.311112,0.044198
SF11E327038,,29991684.722938996,18.57244044,,0.211101,0.249099,2.082014,47.837029,0.11077,0.034982,0.028417,0.502873,0.070174
SF11E327095,,262712858.02466,72.94303742,,0.829097,0.978335,8.177086,187.87936,0.435048,0.137393,0.111609,1.975028,0.275607
SF11E326934,,29991684.722938996,18.57244044,,0.211101,0.249099,2.082014,47.837029,0.11077,0.034982,0.028417,0.502873,0.070174
SF11E327025,,29991684.722938996,18.57244044,,0.211101,0.249099,2.082014,47.837029,0.11077,0.034982,0.028417,0.502873,0.070174
SF11E326915,,129242514.64309098,41.16281437,,0.467872,0.552089,4.614448,106.023049,0.245504,0.077533,0.062983,1.114537,0.155529
SF11E319510,,6188615619470.356,76943.61422639994,,7087.359554,8363.084277999998,75374.33472799996,1323824.949863,3854.425846999999,1252.2112819999998,804.5232710000002,18000.537222,1807.0731730000007
SF11E324646,,6208509251775.827,97813.55401903998,,9335.684385000004,11016.107576000002,103564.69110200001,1523164.9530139994,5183.096165000002,1710.2170270000006,942.840972,24584.369817999996,1951.2548180000003
SF11E326405,,3298471811541.1646,33866.50907433,,4210.180525999999,4968.013018,45429.358833000006,752693.1782480001,2305.873373,753.150355,460.05577000000005,10826.536343,1007.907391
SF11E317850,,5359424929795.319,55047.21599323001,,6057.463219000001,7147.8065990000005,63827.60905200001,1162063.641898,3279.624455,1061.8157079999996,703.8339159999999,15263.600791,1604.0116989999992
SF11E320494,,1029199968.4921741,185.0819304,,10.205788,12.04283,123.881241,1115.347945,5.930148,2.021043,0.739397,29.052489,1.063855
SF11E327643,,12806831758.726955,2723.486783,,13.495177,15.924309,139.625478,2721.587184,7.242839,2.329033,1.638344,33.47985,3.831547
SF11E316757,,8719538917374.013,155863.06331889008,,15041.789080000002,17749.311115999993,170751.9966929999,2253750.7001500004,8447.299038,2810.7226409999994,1412.9332100000004,40404.137989,2754.1442069999994
SF11E327717,,59679624826.298164,933.868069,,83.050233,97.999275,889.526756,15188.69721,45.322026,14.762748,9.255791,212.214504,20.545305
SF11E327572,,271710723362.64044,2239.6470336,,301.479534,355.74585,3089.2789279999997,62342.523883,161.062788,51.605180000000004,37.417789,741.8244540000001,88.59658400000001
SF11E327604,,67317809849.189156,2433.903987,,123.675631,145.937245,1418.983304,17755.414477,69.827067,23.323671,11.206547,335.27777,21.13721
SF11E318654,,124508804316.77284,1814.4009128799999,,187.462404,221.20563600000003,2039.7379150000002,32640.490746,103.090876,33.775462999999995,20.021364,485.522291,43.17840400000001
SF11E325759,,967975815297.9019,10118.043649360001,,1248.3327359999998,1473.0326290000003,13425.170548999999,225485.055896,682.590574,222.675639,137.63158300000003,3200.962303,303.338673
SF11E327679,,196520812.03339905,76.869541925,,0.79962,0.943552,8.393048,155.07775700000002,0.432124,0.139703,0.09380000000000001,2.008236,0.215004
SF11E327719,,3131671151.6952925,240.7127648,,7.903557,9.326198,78.318966,1771.976637,4.156332,1.314973,1.053859,18.902734,2.590278
SF11E327618,,39901341.020679004,48.91698122,,0.196905,0.232348,2.129486,34.954748,0.107962,0.035292,0.021385,0.507326,0.046657
SF11E327634,,7743435.785576001,16.43250784,,0.08415,0.099297,0.899905,15.462121,0.045888,0.014938,0.009417,0.214739,0.020958
SF11E326555,,11552594768.56034,654.3622305,,20.035419,23.641794,218.008203,3488.149482,11.01822,3.609922,2.139628,51.892622,4.614062
SF11E327672,,522366263.1735349,140.1038089,,1.662735,1.962027,16.745192,358.9373,0.88105,0.280456,0.214371,4.031548,0.518005
SF11E327731,,7310436720.513285,923.8355906,,7.411305,8.745339,73.095009,1679.454541,3.888899,1.228159,0.997676,17.654786,2.463648
SF11E327733,,885431057.046296,72.34751345,,2.797795,3.301398,27.593639,634.00037,1.468074,0.463635,0.376626,6.664748,0.930036
SF11E327661,,1889120198.4598875,159.672084,,7.505421,8.856397,80.265714,1378.957182,4.092809,1.332398,0.839816,19.153226,1.86902
SF11E327675,,416996751.141648,110.6834423,,1.258069,1.484521,12.407873,285.08731,0.66014,0.20848,0.169355,2.996899,0.418204
SF11E327646,,2022301.9441280002,13.97628035,,0.058351,0.068855,0.6393800000000001,9.929628999999998,0.0322,0.010576,0.00611,0.15204099999999998,0.012992
SF11E327640,,29010768655.458153,1052.476181,,48.61091,57.360874,541.812015,7799.623511,27.051521,8.94132,4.839695,128.531468,9.904438
SF11E327626,,234217426.106016,112.3019825,,1.198408,1.414121,13.348561,192.736334,0.666686,0.220306,0.119553,3.166905,0.245053
SF11E327652,,2568823984.299294,379.0794229,,17.764478,20.962084,216.901038,1875.936124,10.353616,3.535916,1.252324,50.828789,1.724445
SF11E327014,,2348591857.8626075,379.0794229,,15.798269,18.641958,192.496291,1688.806807,9.197812,3.138906,1.124578,45.121775,1.573457
SF11E327598,,41066637.820574,70.47692572,,0.855502,1.009492,10.771037,73.559662,0.506667,0.174905,0.051417,2.514259,0.050407
SF11E321181,,127213577.34805402,211.4307771,,2.289717,2.701866,28.8551,195.4957,1.356739,0.468507,0.136883,6.734794,0.132222
SF11E327707,,514169196.743011,742.7691226,,3.276845,3.866678,41.069227,291.412492,1.936061,0.667282,0.20206,9.592185,0.211855
SF11E324801,,32592240733.212807,1079.9345306999999,,94.19121100000001,111.145627,1005.390248,17404.818433,51.316108,16.69394,10.592067,239.97539999999998,23.648757
SF11E327664,,231105598.986484,75.78227825,,1.421655,1.677553,16.194754,210.105081,0.79978,0.266452,0.132002,3.830247,0.254654
SF11E327736,,72501335.30788699,36.83599915,,0.998668,1.178428,12.15111,107.648041,0.581,0.198176,0.071562,2.848785,0.101199
SF11E327077,,990014241.556481,81.99944963,,7.8887,9.308665,92.943859,1007.082331,4.514184,1.522264,0.648338,21.882552,1.104251
SF11E327020,,3719807322.332724,234.05080372999998,,26.174065,30.885397,305.043283,3513.448326,14.895095999999999,5.003366,2.24229,71.92338799999999,3.998398
SF11E327636,,,33.51737388,,,,,,,,,,
SF11E327669,,23975400.187264998,16.6054816,,0.188744,0.222718,1.861513,42.770734,0.099039,0.031278,0.025408,0.449615,0.062742
SF11E327612,,458638192.76910794,160.3071449,,1.337166,1.577856,13.20952,301.901171,0.702178,0.221893,0.179415,3.189717,0.442338
SF11E327599,,72638077.725278,97.83396245,,0.545827,0.644076,6.403633,71.085482,0.311666,0.10494,0.045603,1.508514,0.079136
SF11E327647,,162737188.73105597,127.5113187,,2.148891,2.535691,26.48081,214.383374,1.258453,0.431178,0.144843,6.198187,0.184209
SF11E327704,,3992536.6859719995,13.97628035,,0.059215,0.069874,0.652151,9.905946,0.032758,0.01078,0.00611,0.154967,0.012852
SF11E327723,,24656392279.429455,620.7015355,,35.558785,41.959367,369.446636,7091.584598,19.12256,6.158752,4.274739,88.53206,9.941036
SF11E327617,,715967912.5387149,157.9670569,,3.602893,4.251414,40.25549,573.030531,2.007403,0.664095,0.356026,9.546372,0.724258
